names,scores,logfoldchanges,pvals,pvals_adj
PDS5B,1.0902648,1.1341897,0.27559650496573973,1.0
ZNF395,1.085573,1.1906558,0.27766795424797497,1.0
PHF12,1.0844,0.891923,0.2781874689798074,1.0
TMEM97,1.0820541,3.8622417,0.27922848222936225,1.0
RPL12,1.0802947,0.27704743,0.2800109784672531,1.0
IL2RG,1.0797082,0.7106236,0.2802721413517474,1.0
C5orf56,1.0797082,1.7003906,0.2802721413517474,1.0
NOSTRIN,1.0785352,0.6148284,0.2807949634183754,1.0
MSR1,1.0779488,2.3555927,0.2810566226300917,1.0
CD52,1.0761893,0.9432697,0.28184259315414817,1.0
AIF1,1.0756029,2.0416067,0.28210491433988694,1.0
ANKRD40,1.0750164,0.9801312,0.2823674010549321,1.0
MT-ND4L,1.0744299,0.17295006,0.2826300533133943,1.0
RPS4XP1,1.0738434,2.128232,0.2828928711292793,1.0
FBRSL1,1.0726705,0.9852001,0.2834190034888141,1.0
ZBTB18,1.0673921,0.96786463,0.2857947977941451,1.0
KIAA0040,1.0673921,0.84011877,0.2857947977941451,1.0
FCGR3A,1.0632868,1.6363328,0.2876519174702129,1.0
TNC,1.0621139,3.4083917,0.288184015141005,1.0
KDM3A,1.0609409,0.6614355,0.2887167761202465,1.0
ARL6IP1,1.056249,0.3289082,0.2908544549554771,1.0
GPRC5A,1.0556625,0.9827984,0.2911224114215497,1.0
CNBP,1.0533166,0.34132123,0.2921958968869982,1.0
RPS7P1,1.0527302,0.27993697,0.2924646832053186,1.0
WDFY2,1.0480384,2.677705,0.2946209506131946,1.0
TMEM41B,1.0468653,1.3983173,0.2951616780545895,1.0
RPS20P14,1.0433465,0.80108017,0.2967878469567802,1.0
NRN1,1.0392412,0.49607506,0.2986926038221013,1.0
RABGAP1L,1.0386547,0.8483669,0.2989653766944588,1.0
FOXJ2,1.0351357,1.4668297,0.3006055045923296,1.0
MTSS1L,1.0339628,1.0662215,0.30115354383719706,1.0
TAF7,1.0327898,0.60195786,0.3017022481446576,1.0
RNF139,1.0327898,0.8442597,0.3017022481446576,1.0
APOBEC3G,1.0327898,2.6178827,0.3017022481446576,1.0
ZFP36L2,1.0298575,0.33290136,0.3030769188940222,1.0
RAC2,1.0275116,0.7424496,0.3041796490099956,1.0
PTPRN2,1.0251657,0.8685274,0.30528504041399884,1.0
SIRT1,1.0239927,1.0126934,0.30583873420158314,1.0
RUNX1T1,1.0234061,0.93336004,0.3061158306336489,1.0
NR4A3,1.0234061,0.867264,0.3061158306336489,1.0
BEX4,1.0210602,0.8848439,0.30722588005575435,1.0
CALM2,1.0210602,0.21028228,0.30722588005575435,1.0
CCDC68,1.0140226,1.007736,0.3105720019499172,1.0
TRABD,1.0128496,2.071086,0.3111320187094817,1.0
SLA,1.0105036,1.7560854,0.312254049384324,1.0
